http://xmlns.com/foaf/0.1#AlfonsKemper,http://xmlns.com/foaf/0.1#AlfonsKemper
http://xmlns.com/foaf/0.1#GregNoeninckx,http://xmlns.com/foaf/0.1#GregNoeninckx
http://xmlns.com/foaf/0.1#JessicaYan,http://xmlns.com/foaf/0.1#JessicaYan
http://xmlns.com/foaf/0.1#EwaDeelman,http://xmlns.com/foaf/0.1#EwaDeelman
http://cmt#65review1,http://iasted#555review1
http://xmlns.com/foaf/0.1#Kam-FaiWong,http://xmlns.com/foaf/0.1#Kam-FaiWong
http://cmt#88review1,http://iasted#578review1
http://xmlns.com/foaf/0.1#KazutoshiWakabayashi,http://xmlns.com/foaf/0.1#KazutoshiWakabayashi
http://cmt#85review2,http://iasted#575review2
http://cmt#10review2,http://iasted#500review2
http://xmlns.com/foaf/0.1#WojciechRytter,http://xmlns.com/foaf/0.1#WojciechRytter
http://cmt#59review2,http://iasted#549review2
http://cmt#2review1,http://iasted#492review1
http://xmlns.com/foaf/0.1#RandyGoebel,http://xmlns.com/foaf/0.1#RandyGoebel
http://xmlns.com/foaf/0.1#SabinaFalasconi,http://xmlns.com/foaf/0.1#SabinaFalasconi
http://xmlns.com/foaf/0.1#GianniFerraro,http://xmlns.com/foaf/0.1#GianniFerraro
http://cmt#70review2,http://iasted#560review2
http://cmt#97review2,http://iasted#587review2
http://xmlns.com/foaf/0.1#MarcoProtti,http://xmlns.com/foaf/0.1#MarcoProtti
http://xmlns.com/foaf/0.1#KennethFordyce,http://xmlns.com/foaf/0.1#KennethFordyce
http://cmt#52review2,http://iasted#542review2
http://cmt#55review2,http://iasted#545review2
http://cmt#5review1,http://iasted#495review1
http://cmt#37review1,http://iasted#527review1
http://xmlns.com/foaf/0.1#JanghoonLyu,http://xmlns.com/foaf/0.1#JanghoonLyu
http://cmt#66review2,http://iasted#556review2
http://cmt#62review2,http://iasted#552review2
http://xmlns.com/foaf/0.1#MarcelloDalpasso,http://xmlns.com/foaf/0.1#MarcelloDalpasso
http://xmlns.com/foaf/0.1#YongsubKim,http://xmlns.com/foaf/0.1#YongsubKim
http://xmlns.com/foaf/0.1#DebinZhao,http://xmlns.com/foaf/0.1#DebinZhao
http://cmt#21review2,http://iasted#518review2
http://cmt#79review2,http://iasted#569review2
http://xmlns.com/foaf/0.1#SwarupBhunia,http://xmlns.com/foaf/0.1#SwarupBhunia
http://cmt#6review2,http://iasted#496review2
http://xmlns.com/foaf/0.1#PranavAshar,http://xmlns.com/foaf/0.1#PranavAshar
http://cmt#49review1,http://iasted#539review1
http://cmt#47review2,http://iasted#537review2
http://xmlns.com/foaf/0.1#DaphneKoller,http://xmlns.com/foaf/0.1#DaphneKoller
http://xmlns.com/foaf/0.1#MichaelJampel,http://xmlns.com/foaf/0.1#MichaelJampel
http://cmt#55review1,http://iasted#545review1
http://cmt#18review1,http://iasted#508review1
http://xmlns.com/foaf/0.1#DominikSlezak,http://xmlns.com/foaf/0.1#DominikSlezak
http://xmlns.com/foaf/0.1#ShuchiChawla,http://xmlns.com/foaf/0.1#ShuchiChawla
http://cmt#42review1,http://iasted#532review1
http://cmt#83review2,http://iasted#573review2
http://xmlns.com/foaf/0.1#EmilioMancini,http://xmlns.com/foaf/0.1#EmilioMancini
http://cmt#60review1,http://iasted#550review1
http://xmlns.com/foaf/0.1#MaritaFranzke,http://xmlns.com/foaf/0.1#MaritaFranzke
http://xmlns.com/foaf/0.1#WallapakTavanapong,http://xmlns.com/foaf/0.1#WallapakTavanapong
http://cmt#98review1,http://iasted#588review1
http://cmt#51review1,http://iasted#541review1
http://xmlns.com/foaf/0.1#EnricoMacii,http://xmlns.com/foaf/0.1#EnricoMacii
http://xmlns.com/foaf/0.1#MatthiasFrank,http://xmlns.com/foaf/0.1#MatthiasFrank
http://xmlns.com/foaf/0.1#YoshihiroYasutake,http://xmlns.com/foaf/0.1#YoshihiroYasutake
http://cmt#97review1,http://iasted#587review1
http://cmt#11review2,http://iasted#501review2
http://cmt#43review1,http://iasted#533review1
http://xmlns.com/foaf/0.1#Chih-PingLuo,http://xmlns.com/foaf/0.1#Chih-PingLuo
http://cmt#17review1,http://iasted#507review1
http://cmt#35review2,http://iasted#525review2
http://xmlns.com/foaf/0.1#FabioSomenzi,http://xmlns.com/foaf/0.1#FabioSomenzi
http://xmlns.com/foaf/0.1#WeiliRen,http://xmlns.com/foaf/0.1#WeiliRen
http://xmlns.com/foaf/0.1#BoCao,http://xmlns.com/foaf/0.1#BoCao
http://cmt#56review2,http://iasted#546review2
http://xmlns.com/foaf/0.1#FranciscoDelicado,http://xmlns.com/foaf/0.1#FranciscoDelicado
http://xmlns.com/foaf/0.1#JianwenSu,http://xmlns.com/foaf/0.1#JianwenSu
http://cmt#3review2,http://iasted#493review2
http://xmlns.com/foaf/0.1#MartinDoerr,http://xmlns.com/foaf/0.1#MartinDoerr
http://xmlns.com/foaf/0.1#TeroHarju,http://xmlns.com/foaf/0.1#TeroHarju
http://xmlns.com/foaf/0.1#MichelangeloCeci,http://xmlns.com/foaf/0.1#MichelangeloCeci
http://xmlns.com/foaf/0.1#AnastasiaAnalyti,http://xmlns.com/foaf/0.1#AnastasiaAnalyti
http://xmlns.com/foaf/0.1#KuniakiUehara,http://xmlns.com/foaf/0.1#KuniakiUehara
http://xmlns.com/foaf/0.1#MakotoYokoo,http://xmlns.com/foaf/0.1#MakotoYokoo
http://xmlns.com/foaf/0.1#HuiZheng,http://xmlns.com/foaf/0.1#HuiZheng
http://xmlns.com/foaf/0.1#Rung-ShiangCheng,http://xmlns.com/foaf/0.1#Rung-ShiangCheng
http://cmt#27review1,http://iasted#517review1
http://xmlns.com/foaf/0.1#WhieChang,http://xmlns.com/foaf/0.1#WhieChang
http://xmlns.com/foaf/0.1#TakuoSuganuma,http://xmlns.com/foaf/0.1#TakuoSuganuma
http://cmt#95review1,http://iasted#585review1
http://cmt#98review2,http://iasted#588review2
http://cmt#57review2,http://iasted#547review2
http://cmt#92review1,http://iasted#582review1
http://cmt#80review1,http://iasted#570review1
http://xmlns.com/foaf/0.1#MatteoSereno,http://xmlns.com/foaf/0.1#MatteoSereno
http://cmt#53review2,http://iasted#543review2
http://cmt#10review1,http://iasted#500review1
http://cmt#30review2,http://iasted#520review2
