http://xmlns.com/foaf/0.1#AlfonsKemper,http://xmlns.com/foaf/0.1#AlfonsKemper
http://xmlns.com/foaf/0.1#GregNoeninckx,http://xmlns.com/foaf/0.1#GregNoeninckx
http://xmlns.com/foaf/0.1#JessicaYan,http://xmlns.com/foaf/0.1#JessicaYan
http://cmt#PCM(2)-2004,http://conference#PCM(2)-2004
http://xmlns.com/foaf/0.1#EwaDeelman,http://xmlns.com/foaf/0.1#EwaDeelman
http://cmt#ProgramCommittee-IKE-2004,http://conference#ProgramCommittee-IKE-2004
http://cmt#ProgramCommittee-DAC-1998,http://conference#ProgramCommittee-DAC-1998
http://xmlns.com/foaf/0.1#Kam-FaiWong,http://xmlns.com/foaf/0.1#Kam-FaiWong
http://xmlns.com/foaf/0.1#KazutoshiWakabayashi,http://xmlns.com/foaf/0.1#KazutoshiWakabayashi
http://cmt#ProgramCommittee-DFT-1993,http://conference#ProgramCommittee-DFT-1993
http://cmt#ProgramCommittee-ITC-1992,http://conference#ProgramCommittee-ITC-1992
http://xmlns.com/foaf/0.1#WojciechRytter,http://xmlns.com/foaf/0.1#WojciechRytter
http://cmt#ProgramCommittee-PVM/MPI-1999,http://conference#ProgramCommittee-PVM/MPI-1999
http://xmlns.com/foaf/0.1#GianniFerraro,http://xmlns.com/foaf/0.1#GianniFerraro
http://xmlns.com/foaf/0.1#SabinaFalasconi,http://xmlns.com/foaf/0.1#SabinaFalasconi
http://cmt#ProgramCommittee-ICGT-2004,http://conference#ProgramCommittee-ICGT-2004
http://xmlns.com/foaf/0.1#RandyGoebel,http://xmlns.com/foaf/0.1#RandyGoebel
http://cmt#ProgramCommittee-AISA-2002,http://conference#ProgramCommittee-AISA-2002
http://xmlns.com/foaf/0.1#MarcoProtti,http://xmlns.com/foaf/0.1#MarcoProtti
http://cmt#ProgramCommittee-ITC-1986,http://conference#ProgramCommittee-ITC-1986
http://xmlns.com/foaf/0.1#KennethFordyce,http://xmlns.com/foaf/0.1#KennethFordyce
http://cmt#PVM/MPI-1997,http://conference#PVM/MPI-1997
http://cmt#ProgramCommittee-AAAI-2004,http://conference#ProgramCommittee-AAAI-2004
http://cmt#ProgramCommittee-ISMSE-2000,http://conference#ProgramCommittee-ISMSE-2000
http://cmt#WLP-2000,http://conference#WLP-2000
http://cmt#ICGT-2004,http://conference#ICGT-2004
http://xmlns.com/foaf/0.1#JanghoonLyu,http://xmlns.com/foaf/0.1#JanghoonLyu
http://cmt#ICN(1)-2005,http://conference#ICN(1)-2005
http://cmt#CHI-1992,http://conference#CHI-1992
http://xmlns.com/foaf/0.1#MarcelloDalpasso,http://xmlns.com/foaf/0.1#MarcelloDalpasso
http://cmt#LCR-2000,http://conference#LCR-2000
http://xmlns.com/foaf/0.1#DebinZhao,http://xmlns.com/foaf/0.1#DebinZhao
http://xmlns.com/foaf/0.1#YongsubKim,http://xmlns.com/foaf/0.1#YongsubKim
http://cmt#ProgramCommittee-DSN-2001,http://conference#ProgramCommittee-DSN-2001
http://xmlns.com/foaf/0.1#SwarupBhunia,http://xmlns.com/foaf/0.1#SwarupBhunia
http://xmlns.com/foaf/0.1#PranavAshar,http://xmlns.com/foaf/0.1#PranavAshar
http://cmt#ACCV(2)-1998,http://conference#ACCV(2)-1998
http://cmt#ProgramCommittee-WWWPosters-2001,http://conference#ProgramCommittee-WWWPosters-2001
http://cmt#PCM(1)-2005,http://conference#PCM(1)-2005
http://xmlns.com/foaf/0.1#DaphneKoller,http://xmlns.com/foaf/0.1#DaphneKoller
http://cmt#WWW-2003,http://conference#WWW-2003
http://xmlns.com/foaf/0.1#MichaelJampel,http://xmlns.com/foaf/0.1#MichaelJampel
http://xmlns.com/foaf/0.1#DominikSlezak,http://xmlns.com/foaf/0.1#DominikSlezak
http://xmlns.com/foaf/0.1#ShuchiChawla,http://xmlns.com/foaf/0.1#ShuchiChawla
http://cmt#SLP-1984,http://conference#SLP-1984
http://cmt#ProgramCommittee-SAC-2004,http://conference#ProgramCommittee-SAC-2004
http://xmlns.com/foaf/0.1#EmilioMancini,http://xmlns.com/foaf/0.1#EmilioMancini
http://xmlns.com/foaf/0.1#MaritaFranzke,http://xmlns.com/foaf/0.1#MaritaFranzke
http://cmt#FPL-2003,http://conference#FPL-2003
http://xmlns.com/foaf/0.1#WallapakTavanapong,http://xmlns.com/foaf/0.1#WallapakTavanapong
http://xmlns.com/foaf/0.1#EnricoMacii,http://xmlns.com/foaf/0.1#EnricoMacii
http://xmlns.com/foaf/0.1#MatthiasFrank,http://xmlns.com/foaf/0.1#MatthiasFrank
http://xmlns.com/foaf/0.1#YoshihiroYasutake,http://xmlns.com/foaf/0.1#YoshihiroYasutake
http://xmlns.com/foaf/0.1#Chih-PingLuo,http://xmlns.com/foaf/0.1#Chih-PingLuo
http://xmlns.com/foaf/0.1#FabioSomenzi,http://xmlns.com/foaf/0.1#FabioSomenzi
http://xmlns.com/foaf/0.1#WeiliRen,http://xmlns.com/foaf/0.1#WeiliRen
http://xmlns.com/foaf/0.1#BoCao,http://xmlns.com/foaf/0.1#BoCao
http://cmt#DAC-2005,http://conference#DAC-2005
http://cmt#ProgramCommittee-AAAI/IAAI-2000,http://conference#ProgramCommittee-AAAI/IAAI-2000
http://cmt#SIP-1999,http://conference#SIP-1999
http://xmlns.com/foaf/0.1#FranciscoDelicado,http://xmlns.com/foaf/0.1#FranciscoDelicado
http://xmlns.com/foaf/0.1#JianwenSu,http://xmlns.com/foaf/0.1#JianwenSu
http://xmlns.com/foaf/0.1#MartinDoerr,http://xmlns.com/foaf/0.1#MartinDoerr
http://xmlns.com/foaf/0.1#TeroHarju,http://xmlns.com/foaf/0.1#TeroHarju
http://cmt#ProgramCommittee-IIS-2003,http://conference#ProgramCommittee-IIS-2003
http://xmlns.com/foaf/0.1#MichelangeloCeci,http://xmlns.com/foaf/0.1#MichelangeloCeci
http://xmlns.com/foaf/0.1#AnastasiaAnalyti,http://xmlns.com/foaf/0.1#AnastasiaAnalyti
http://xmlns.com/foaf/0.1#KuniakiUehara,http://xmlns.com/foaf/0.1#KuniakiUehara
http://cmt#PVM/MPI-1998,http://conference#PVM/MPI-1998
http://xmlns.com/foaf/0.1#HuiZheng,http://xmlns.com/foaf/0.1#HuiZheng
